source,source_record_id,source_url,name,leadership,religion,nation_line_raw,regent_raw,foundation_raw,address_raw,city,state,postcode,photo_urls
mapeando_axe_2010,3622,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Ogum Onira e Oxum Pandá,Adiomar Medronha,"Umbanda, Batuque, Linha Cruzada","Jêje, Oyó","Ogum, Oxum",1975,"Rua Onze de Junho, 631, VIamópolis",VIamão,RS,94470-060,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2177_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2177_2.jpg
mapeando_axe_2010,3621,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Ossanha,Elaine Alves dos Santos,"Umbanda, Batuque, Quimbanda","Quimbanda, Umbanda / Linha Branca, Jêje-Ijexá",Ossain,1978,"Rua Otávio de Souza, 1555, Nonoai",Porto Alegre,RS,90840-350,
mapeando_axe_2010,3620,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Oxalá e Oxum,Rosane Terezinha da Costa Linck,Batuque,"Jêje, Oyó",Oxalá,2008,"Rua Adelino A. Souza, 38, Itatiaia",Gravataí,RS,94197-140,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4612_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4612_2.jpg
mapeando_axe_2010,3619,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Oxum Pandá e Centro de Umbanda Jurema da Justiça,VIlson Silveira de Ávila,Umbanda,Ijexá,Oxum Pandá,1985,"Avenida João Correa, 2141 (Fundos), Centro",Sapiranga,RS,93800-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5183_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5183_2.jpg
mapeando_axe_2010,3618,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Oxum Pandá Sociedade Afro Beneficente Sete Encruzilhadas das Almas,Mariana Vaz Antunes,Batuque,Cabinda,"Oxum, Iemanjá",1970,"Avenida Lúcio Bittencourt, 460, Centro",Sapucaia do Sul,RS,93214-170,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2863_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2863_2.jpg
mapeando_axe_2010,3617,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Oyá,Janete Rosa dos Santos,Batuque,Jêje,Oiá,2010,"Rua Lenin, 60, Cascata",Porto Alegre,RS,91712-341,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3532_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3532_2.jpg
mapeando_axe_2010,3616,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Umbanda e Nação Reino de Bará e Iansã,Eloísa da Rocha Farias,"Umbanda, Batuque, Quimbanda","Jêje, Batuque, Quimbanda, Oyó, Ijexá, Jêje-Ijexá","Bará Lodê, Iansã",2007,"Estrada de Barro Vermelho, 980, Restinga Velha",Porto Alegre,RS,91790-100,
mapeando_axe_2010,3615,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Umbanda Nossa Senhora dos Navegantes Fraternidade Ogum Iara Abassé de Maria Mulambo,Cleusa Pinto Bueno,"Umbanda, Quimbanda, Cabinda",Cabinda,Iemanjá,2004,"Rua Marcos Gustavo, 45, Sumaré",Alvorada,RS,94828-500,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4050_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4050_2.jpg
mapeando_axe_2010,3614,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Umbanda Ogum Beira Mar e Iansã,Michele Moraes da Rosa,"Umbanda, Quimbanda",,"Iansã, Ogum",2004,"Estrada dos Cunhas, 308, Santo Onofre",VIamão,RS,94445-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2920_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2920_2.jpg
mapeando_axe_2010,3613,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Umbanda Ogum Naruê,Lorene Maria de Freitas Marques,Linha Cruzada,"Linha Cruzada, Cabinda","Ogum, Jurema",1996,"Rua Humberto Cadaval - Antiga Rua B, 17, Lomba do Pinheiro",Porto Alegre,RS,91787-410,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5478_2.jpg
mapeando_axe_2010,3612,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Umbanda Santa Bárbara Fraternidade Cabocla Jurema Abassé de Pomba Gira Dama da Noite,Rejane Pinto Bueno,"Umbanda, Quimbanda, Cabinda",Jêje-Ijexá,Oiá,,"Rua 23 de Dezembro, 643, 11 de Abril/umbu",Alvorada,RS,94834-414,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4055_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4055_2.jpg
mapeando_axe_2010,3611,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Umbanda Xangô Aganju e Oxum Pandá,Ercino Rodriguez,"Umbanda, Batuque, Quimbanda","Quimbanda, Umbanda / Linha Branca, Cabinda",Xangô Aganju,1998,"Rua Dona Malvina, 159, Morro Santa Tereza",Porto Alegre,RS,90400-500,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5166_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5166_2.jpg
mapeando_axe_2010,3610,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Xangô,Aloísio Simonei Souza,"Umbanda, Quimbanda","Jêje, Nagô",Xangô das Matas,1998,"Avenida Beira Mar, 91, Umbú",Alvorada,RS,94834-192,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/509_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/509_2.jpg
mapeando_axe_2010,3609,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Xangô Angajú,Jussara da Rosa,Batuque,Jêje-Ijexá,Xangô,1993,"Rua Dario Totta, 607, Nonoai",Porto Alegre,RS,90840-200,
mapeando_axe_2010,3608,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano de Xangô e Oiá,Erasmo Silva da Costa,Nação,Jêje-Ijexá,Xangô Aganju,1992,"Rua São José, 63, Bela VIsta",Alvorada,RS,94810-610,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1853_1.jpg
mapeando_axe_2010,3607,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Divino Espírito Santo,Carlos Barbosa da Silva,"Umbanda, Quimbanda",Jêje-Ijexá,"Bará Lodê, Bará Vogan",1969,"Rua B, 60 - Loteamenro Flor da Restinga, Restinga",Porto Alegre,RS,91790-600,
mapeando_axe_2010,3606,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano do Bará,Ana da Silva Oenes,Batuque,Jêje-Ijexá,"Bará, Oxum",1970,"Rua da Saudade, 204, São Tomé",VIamão,RS,94460-340,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3768_2.jpg
mapeando_axe_2010,3605,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano e Umbanda Mamãe Oxum,Adolfa de Oliveira,Umbanda,Jêje-Ijexá,"Oxum, Ogum",,"Rua Haiti, 133, Santo Afonso",Novo Hamburgo,RS,93420-100,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4620_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4620_2.jpg
mapeando_axe_2010,3604,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano e Umbandista Pai Oxalá e Oxum e Pai Ogum,Flodoaldo Almirante Marques,"Umbanda, Nagô",Nagô,Ogum,1997,"Rua Astrogildo Barcelos, 461, VIla Elza",VIamão,RS,94420-140,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3946_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3946_2.jpg
mapeando_axe_2010,3603,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Filhos de Xangô,Lídia Antônia Peixoto,"Umbanda, Nagô","Jêje, Nagô",Caboclo Xangô,2005,"Avenida Pátria, 769, Formosa",Alvorada,RS,94814-510,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/86_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/86_2.jpg
mapeando_axe_2010,3602,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Filhos do Silêncio,Maria Angélica Borges dos Santos,Batuque,Nagô,Ogum,1947,"Rua Getúlio Vargas, 2507, Berto Sirio",Nova Santa Rita,RS,92480-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4538_2.jpg
mapeando_axe_2010,3601,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Guardiões de Oxalá,Léia Juçara Rodrigues Porto,"Umbanda, Batuque, Quimbanda","Batuque, Cabinda",Oxalá,2010,"Rua Nove, 251 (Antiga Rua 7), Granja Solidária - Ipê",Guaíba,RS,92500-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5362_1.jpg
mapeando_axe_2010,3600,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Iansã e Bará,Magda Heloína Lima de Oliveira,"Umbanda, Batuque, Quimbanda",Jêje-Ijexá,"Oiá, Bará",1996,"Avenida Maringá, 96, Maringá",Alvorada,RS,94814-400,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/915_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/915_2.jpg
mapeando_axe_2010,3599,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Iansã e Ogum,Carlos Alexandre Paz,"Umbanda, Batuque, Quimbanda",Cabinda,"Iansã, Ogum",2000,"Rua Suiça, 109, Passo do Feijó",Alvorada,RS,94820-280,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3516_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3516_2.jpg
mapeando_axe_2010,3598,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Iemanjá Cacique Sete Flechas,Zeloni Correa Fortes,"Umbanda, Batuque",Jêje,Iemanjá,1993,"Rua Catuípe, 44, Martinica",VIamão,RS,94455-190,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3659_1.jpg
mapeando_axe_2010,3597,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Iemanjá e Oxalá,Jussara Machado de Souza,Batuque,Jêje-Ijexá,Iemanjá,1955,"Quadra e - Setor 4 B - Casa 4, Guajuviras",Canoas,RS,92440-316,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3913_2.jpg
mapeando_axe_2010,3596,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Iemanjá e Oxalá Fraternidade Ogum Beira Mar,Maria de Fátima Buratto,"Umbanda, Quimbanda, Nação",Cabinda,"Iemanjá, Oxalá, Ogum Beira Mar",1986,"Avenida Pátria, 451, Formosa",Alvorada,RS,94814-510,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/664_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/664_2.jpg
mapeando_axe_2010,3595,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ilê Axé Iemanjá,Telmo de Siqueira Junior,"Umbanda, Batuque, Quimbanda","Batuque, Quimbanda, Cabinda, Jêje-Ijexá",Iemanjá,2006,"VIa Quatro, 62 - Cefer 1, Jardim Carvalho",Porto Alegre,RS,91430-370,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4648_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4648_2.jpg
mapeando_axe_2010,3594,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ilê de Oxum e Xangô,Noemi VIeira Fagundes,Batuque,Cabinda,Oxum Pandá,1987,"Rua Ala, 253, Bom Jesus",Porto Alegre,RS,91430-010,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/926_1.jpg
mapeando_axe_2010,3593,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ilê de Xangô e Oxum,Eloíza Rodrigues de Carvalho,Batuque,Cabinda,Xangô,2001,"Cefer II - VIa Acesso 1 - Casa 310, Jardim Carvalho",Porto Alegre,RS,91430-730,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3217_2.jpg
mapeando_axe_2010,3592,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ilê Iemanjá e Oxalá,Jair Olavo Santana,Nação,Cabinda,Iemanjá,1987,"Travessa Concórdia, 190, Umbu",Alvorada,RS,94834-021,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/932_1.jpg
mapeando_axe_2010,3591,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Inhansã e Ogum,Maria Venina Pinheiro Tietbohl,Batuque,Cabinda,Oiá,1985,"Rua Guia Lopes, 445, Jardim Porto Alegre",Alvorada,RS,94850-560,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1942_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1942_2.jpg
mapeando_axe_2010,3590,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Jaldemir de Aganjú,Jaldemir Ferreira da Silva,"Umbanda, Batuque, Quimbanda",Jêje-Ijexá,Xangô,1973,"Avenida Bento Gonçalves, 1839, Partenon",Porto Alegre,RS,90650-002,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4075_1.jpg
mapeando_axe_2010,3589,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano José Filintra,João Barbosa da Silva,Nagô,Jurema,"Mestra Amélia, Mestre José Filintra",1961,"Rua Cabo Antônio Carlos, 16, Sítio Mesquita",Camaragibe,PE,54750-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2614_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2614_2.jpg
mapeando_axe_2010,3588,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mãe Iemanjá,Saionara Ribeiro da Silva,Batuque,"Batuque, Cabinda","Orixá, Caboclo, Preto Velho",1987,"Rua Juvenal Cruz, 97, Jardim Carvalho",Porto Alegre,RS,91430-150,
mapeando_axe_2010,3587,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mãe Iemanjá,Dalva Soares da Silva,"Umbanda, Batuque, Quimbanda",Jêje-Ijexá,"Iemanjá, Oxum, Oxalá",1979,"Rua Níger - Quadra 43 - Casa 8, Cohab Feitoria",São Leopoldo,RS,93056-510,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4404_1.jpg
mapeando_axe_2010,3586,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mãe Iemanjá e Cabocla Jurema,Karine Soucedo Carvalho,"Umbanda, Batuque, Quimbanda","Jêje, Linha Cruzada, Oyó","Oxalá, Bará Lodê, Iemanjá, Cabocla Jurema",1990,"Rua Mário Rodrigues da Fonseca, 250 (Antiga Rua 29), Jardim Estalagem",VIamão,RS,94425-220,
mapeando_axe_2010,3585,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mãe Iemanjá Fraternidade de Jurema,Caticilene Souza de Araújo,"Umbanda, Batuque, Linha Cruzada, Quimbanda",Cabinda,Pomba Gira Sete Saias,1996,"Rua Anes Dias, 88, Formosa",Alvorada,RS,94814-040,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3580_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3580_2.jpg
mapeando_axe_2010,3584,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mãe Oxum e Pai Xangô,Jair da Silva,"Umbanda, Batuque",Umbanda / Linha Branca,Orixá,1990,"Travessa VInte e Quatro de Maio, 125, Passo do Feijó",Alvorada,RS,94810-510,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5050_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5050_2.jpg
mapeando_axe_2010,3583,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mãe Oxum Pandá,Cláudia VIviane da Cruz,"Umbanda, Linha Cruzada, Quimbanda",Jêje-Ijexá,Oxum Pandá,1992,"Rua Dallas, 2, Cascata",Porto Alegre,RS,91710-480,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/956_1.jpg
mapeando_axe_2010,3582,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mãe Yansã e Pai Xangô,Miriam Elias da Silva,Batuque,Jêje-Ijexá,Iansã,1995,"Rua Irmãs Paulinas, 544, Cascata",Porto Alegre,RS,91710-420,
mapeando_axe_2010,3581,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mãe Yemanjá,Daisy Silveira da Silveira,Batuque,Jêje-Ijexá,Iemanjá,2007,"Rua Marieta, 183, Glória",Porto Alegre,RS,90660-150,
mapeando_axe_2010,3580,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Mensageiro da Paz,Sandro Rogério de Quadros,Batuque,Jêje-Ijexá,Oxalá Bocum,1990,"Rua Rio Pardo, 139/01, Centro",Esteio,RS,93260-480,
mapeando_axe_2010,3579,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nagô Mina Bará e Iansã,Renato Luiz Horta Duarte,Batuque,"Mina, Nagô","Bará Lodê, Iansã",1968,"Rua 14 de Setembro, 79, VIamópolis",VIamão,RS,94470-210,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4505_1.jpg
mapeando_axe_2010,3578,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nossa Senhora Aparecida,Antonina Moreira Gomes de Filha,Batuque,Cabinda,"Oxum, Oxalá",1989,"Rua Dona Firmina, 697, São José",Porto Alegre,RS,91520-510,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4418_1.jpg
mapeando_axe_2010,3577,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nossa Senhora Aparecida Fraternidade Mãe Jurema,Paulo dos Santos Reck,"Umbanda, Quimbanda, Nação","Linha Cruzada, Quimbanda, Jêje-Ijexá",Oxum Pandá,1970,"Rua José Veríssimo, 1265, Harmonia",Canoas,RS,92320-700,
mapeando_axe_2010,3576,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nossa Senhora da Conceição,Maria de Fátima de Souza,Batuque,Cabinda,Oxum Docô,1994,"Rua Dois, 1284, Mato Grande",Canoas,RS,92010-230,
mapeando_axe_2010,3575,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nossa Senhora da Conceição,Lydia Soares Oliveira,"Umbanda, Batuque",,"Cabocla Jurema, Oxóssi",1965,"Rua 9 de Junho, 1181, São José",Porto Alegre,RS,91520-610,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5066_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5066_2.jpg
mapeando_axe_2010,3574,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nossa Senhora das Graças,Adriana Alves Prestes,"Umbanda, Batuque, Quimbanda",Jêje-Ijexá,"Oxum Demum, Jurema dos Rios",2005,"Rua 15, Nº 53, Fátima/ Loteamento Prata",Canoas,RS,92200-380,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1861_1.jpg
mapeando_axe_2010,3573,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nossa Senhora das Graças e São Miguel Arcanjo,Clarice Elisa Ferreira dos Santos,Nação,Jêje-Ijexá,Oxum Pandá,1988,"Avenida Dez de Maio, 21 - Acesso G3, Passo das Pedras",Porto Alegre,RS,91230-480,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1115_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1115_2.jpg
mapeando_axe_2010,3572,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nossa Senhora dos Navegantes e Umbanda Mãe Yara,Nilza Terezinha Marques Valinodo,"Umbanda, Batuque, Quimbanda","Oyó, Ijexá","Iemanjá, Cabocla Iara, Exu Maré",1967,"Rua Santa Isabel, 340, Bom Jesus",Porto Alegre,RS,91420-690,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/938_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/938_2.jpg
mapeando_axe_2010,3571,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nossa Senhora dos Passos,Luiz Alberto Silva,Umbanda,Jêje-Ijexá,Exu,1986,"Rua Bom Pastor, 116, Santo Afonso",Novo Hamburgo,RS,93420-582,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4528_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4528_2.jpg
mapeando_axe_2010,3570,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Nosso Senhor do Bonfim,Tânia Maria da Silva,"Umbanda, Batuque, Quimbanda",Ketu,"Ogum Rompe Mato, Oxum Pandá",2005,"Rua Saul Constantino, 18, São José",Porto Alegre,RS,91560-450,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1979_1.jpg
mapeando_axe_2010,3569,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Odé e Otim,Geneci Correia Martins da Silva,Batuque,Jêje-Ijexá,Odé,1973,"Avenida Herval, 728, Cascata",Porto Alegre,RS,91712-063,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1092_1.jpg
mapeando_axe_2010,3568,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ogum Adiolá,Maria Inês Trindade da Silva,"Umbanda, Batuque, Quimbanda",Cabinda,Ogum Adiolá,1961,"Rua Candelária, 700, Matias Velho",Canoas,RS,92330-400,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3160_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3160_2.jpg
mapeando_axe_2010,3567,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ogum Beira Mar,Ieda Maria Scalabrini,Umbanda,Nagô,Ogum Beira Mar,1985,"Rua Osvaldo Aranha, 1895, Centro",Montenegro,RS,95780-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2215_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2215_2.jpg
mapeando_axe_2010,3566,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ogum e Iansã,Regis Galvão Becker de Oliveira,Nação,Cabinda,Ogum,1994,"Rua Santa Catarina, 2209, Mathias Velho",Canoas,RS,92330-170,
mapeando_axe_2010,3565,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ogum e Iansã,Ângela Maria Dorneles Pascoal,"Umbanda, Batuque",Jêje-Ijexá,"Ogum Beira Mar, Iemanjá",1996,"Rua Martin Luther King, 275, Mathias Velho",Canoas,RS,92330-150,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3157_1.jpg
mapeando_axe_2010,3564,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ogum e Iansã,Dario Guaraci Paiva,"Umbanda, Batuque, Quimbanda, Linha do Oriente","Quimbanda, Umbanda / Linha Branca, Jêje-Ijexá","Ogum, Cigano Pablo, Exu Destranca Rua, Cacique Tupinambá",1952,"Rua Presidente Vargas, 381, VIamópolis",VIamão,RS,94470-100,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5102_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5102_2.jpg
mapeando_axe_2010,3563,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ogum e Inhançã,Luis Fernando da Silva Olino,Batuque,Cabinda,"Orixá, Caboclo, Preto Velho",1982,"Rua Gonçalves de Magalhães, 292, Jardim Porto Alegre",Alvorada,RS,94850-520,
mapeando_axe_2010,3562,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ogum e Inhansã,Sirlei Alice de Alsina,Batuque,Jêje-Ijexá,Ogum Onira,1984,"Rua João Pessoa, 309, Jardim Porto Alegre",Alvorada,RS,94850-620,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1815_2.jpg
mapeando_axe_2010,3561,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Centro Africano Ogum e Matamba,Rosângela dos Santos Rodrigues,"Candomblé, Batuque","Angola, Quimbanda, Umbanda / Linha Branca","Orixá, Caboclo",2000,"Rua IValdo Roque, 176, Chapéu do Sol",Porto Alegre,RS,91787-038,
